EmployeeID,AvgWorkingHours,StdWorkingHours,TotalHours,DaysWorked,OvertimeDays,TotalOvertimeHours,AvgOvertimePerDay
550,10.697828385065227,0.3012432411520022,2642.363611111111,247,247,666.3636111111111,2.697828385065227
551,6.323727053140097,0.3077049013265005,1454.4572222222223,230,0,0.0,0.0
552,6.89652719174871,0.28236545457533296,1634.4769444444444,237,0,0.0,0.0
553,6.399091970121382,0.28941410926474403,1522.983888888889,238,0,0.0,0.0
554,7.389816810344827,0.32279757709747714,1714.4375,232,5,0.8083333333333336,0.0034841954022988516
555,7.119895264116576,0.30280069869545195,1737.2544444444445,244,0,0.0,0.0
556,7.1997842155460186,0.27620118821084605,1677.5497222222223,233,0,0.0,0.0
557,5.983684270690444,0.30851409295028004,1454.0352777777778,243,0,0.0,0.0
558,10.518713512241055,0.2899119347457996,2482.416388888889,236,236,594.416388888889,2.518713512241055
559,6.195073915116834,0.30602645461850786,1443.4522222222222,233,0,0.0,0.0
560,7.195747584541063,0.29036938053209127,1655.0219444444444,230,0,0.0,0.0
561,6.6062621832358674,0.2837036443997395,1506.2277777777779,228,0,0.0,0.0
562,7.4839790448343075,0.30183308437336553,1706.3472222222222,228,7,1.0152777777777775,0.004452972709551656
563,6.5963852498787,0.3133303096300721,1510.5722222222223,229,0,0.0,0.0
564,7.172206521739131,0.2994718034343447,1649.6075,230,0,0.0,0.0
565,8.026111111111112,0.30737553348178515,1846.0055555555555,230,128,31.33416666666667,0.1362355072463768
566,7.10237188697318,0.3010831925149965,1647.7502777777777,232,0,0.0,0.0
567,7.202196251129178,0.31956907105050314,1771.7402777777777,246,2,0.0947222222222237,0.00038504968383017764
568,10.8985589569161,0.31722130477669747,2670.146944444444,245,245,710.1469444444444,2.8985589569160997
569,6.523463618485742,0.2924888390137214,1474.3027777777777,226,0,0.0,0.0
570,10.684742231638419,0.29123149218132494,2521.599166666667,236,236,633.5991666666666,2.6847422316384177
571,6.993391500474834,0.29223473232329483,1636.453611111111,234,0,0.0,0.0
572,8.983830721747388,0.2894631003848922,2102.216388888889,234,234,230.21638888888887,0.9838307217473884
573,8.124268207282913,0.3021326408651671,1933.5758333333333,238,153,45.394166666666656,0.1907317927170868
574,7.1295670995671,0.2997310707308912,1646.93,231,1,0.033611111111111924,0.00014550264550264902
575,8.00203096539162,0.2738386347910778,1952.4955555555555,244,126,26.26555555555555,0.10764571948998176
576,7.4150274201239865,0.2982611180282523,1727.701388888889,233,3,0.3611111111111107,0.001549833094897471
577,7.086783816425121,0.30412861424825477,1629.9602777777777,230,0,0.0,0.0
578,6.802122359963269,0.29695912428016846,1646.1136111111111,242,0,0.0,0.0
579,6.792666201766621,0.31128965081716525,1623.4472222222223,239,0,0.0,0.0
580,6.714373219373219,0.2997803701906139,1571.1633333333334,234,0,0.0,0.0
581,8.01858706108706,0.32358328147861476,1852.2936111111112,231,116,32.57861111111111,0.1410329485329485
582,7.694989177489178,0.31362412556988684,1777.5425,231,39,6.338888888888887,0.027441077441077433
583,7.065130934899657,0.30558810866409863,1603.7847222222222,227,1,0.2588888888888885,0.0011404796867351917
584,7.90828216374269,0.31006733309848533,1803.0883333333334,228,79,19.025555555555567,0.08344541910331389
585,10.291057422969187,0.2895352765695819,2449.2716666666665,238,238,545.2716666666666,2.2910574229691876
586,7.521268861454047,0.29168146013339924,1827.6683333333333,243,12,1.6844444444444449,0.006931870141746687
587,7.689250806823421,0.3066508949538841,1853.1094444444445,241,37,5.643333333333334,0.023416320885200556
588,10.515668510834487,0.28744217086439283,2534.2761111111113,241,241,606.276111111111,2.5156685108344856
589,6.89815166432255,0.2868876702583633,1634.8619444444444,237,0,0.0,0.0
590,7.492503429355281,0.3021614400690996,1820.6783333333333,243,14,1.8747222222222213,0.007714906264288977
591,7.986484953703704,0.2839691116461028,1916.756388888889,240,121,25.449166666666663,0.10603819444444443
592,7.510137741046832,0.2794186852280749,1817.4533333333334,242,13,1.5280555555555555,0.006314279155188246
593,6.5948269980506815,0.30265537025109446,1503.6205555555555,228,0,0.0,0.0
594,6.282283677482792,0.27103393516620394,1419.796111111111,226,0,0.0,0.0
595,7.468521241830065,0.300185510965238,1777.5080555555555,238,14,1.9583333333333357,0.008228291316526621
596,7.285244072524407,0.3238908955721552,1741.1733333333334,239,1,0.020833333333333925,8.716875871687835e-05
597,8.797695810564663,0.3185136240502749,2146.637777777778,244,242,195.13,0.7997131147540983
598,6.775005715592135,0.3071062282673835,1646.326388888889,243,0,0.0,0.0
599,6.699550094966762,0.2682880175295979,1567.6947222222223,234,0,0.0,0.0
600,10.402478354978355,0.3013641091559738,2402.9725,231,231,554.9725,2.402478354978355
601,5.996221993598536,0.2729508858579735,1457.0819444444444,243,0,0.0,0.0
602,8.894559306141584,0.29544390822984534,2108.0105555555556,237,237,212.01055555555556,0.8945593061415846
603,9.878622831692452,0.28470812260002953,2341.2336111111113,237,237,445.23361111111114,1.878622831692452
604,5.993167372881356,0.28790196529408735,1414.3875,236,0,0.0,0.0
605,6.1708656609195405,0.30414610861413405,1431.6408333333334,232,0,0.0,0.0
606,7.820513361462728,0.273738173085915,1853.4616666666666,237,61,10.706666666666669,0.04517580872011252
607,7.181788194444445,0.30910875135340965,1723.6291666666666,240,2,0.10361111111111043,0.00043171296296296013
608,7.494121557454891,0.27465989083120823,1753.6244444444444,234,9,1.0830555555555552,0.00462844254510921
609,6.791671583087512,0.3083590924226159,1534.9177777777777,226,0,0.0,0.0
610,7.228327522082752,0.2986518227819342,1727.5702777777778,239,0,0.0,0.0
611,7.196454031465094,0.28666900334653717,1626.3986111111112,226,0,0.0,0.0
612,7.289913267698078,0.3208693110154891,1727.7094444444444,237,4,0.16999999999999815,0.000717299578059064
613,8.498400423728814,0.3215109288883017,2005.6225,236,219,119.74833333333333,0.5074081920903954
614,6.56247552618698,0.29014669747801913,1489.6819444444445,227,0,0.0,0.0
615,6.017825712881023,0.2906531315690858,1360.028611111111,226,0,0.0,0.0
616,6.583521348859777,0.300375275221091,1507.6263888888889,229,0,0.0,0.0
617,6.008942837465565,0.2988957979425828,1454.1641666666667,242,0,0.0,0.0
618,7.590850914205345,0.31844850788949897,1799.0316666666668,237,23,3.5472222222222207,0.014967182372245657
619,6.2810387488328665,0.3094373993104679,1494.8872222222221,238,0,0.0,0.0
620,6.215752415458937,0.2857722914566064,1429.6230555555555,230,0,0.0,0.0
621,7.501866898148148,0.3064960233470341,1800.4480555555556,240,11,1.4433333333333334,0.006013888888888889
622,8.617627847512784,0.28992563230548557,2059.6130555555555,239,234,148.22833333333332,0.6202022315202231
623,7.2657635933806155,0.29556586325646494,1707.4544444444446,235,2,0.35555555555555607,0.001513002364066196
624,8.392867996201328,0.29189542617210146,1963.931111111111,234,216,95.2175,0.4069123931623932
625,8.036303688141924,0.3037785521589246,1912.6402777777778,238,123,33.19777777777778,0.13948646125116715
626,6.055536562203229,0.28404720448024223,1416.9955555555555,234,0,0.0,0.0
627,7.291101449275362,0.3115874101269125,1676.9533333333334,230,3,0.12944444444444336,0.000562801932367145
628,8.01433970856102,0.30939969094954994,1955.4988888888888,244,116,31.66166666666666,0.12976092896174862
629,9.183357843137255,0.30930666808621904,2185.639166666667,238,238,281.63916666666665,1.183357843137255
630,9.52881179138322,0.3017171398768851,2334.5588888888888,245,245,374.5588888888889,1.52881179138322
631,9.807640027322403,0.30648839554108814,2393.0641666666666,244,244,441.06416666666667,1.8076400273224045
632,9.17621483071054,0.3027371939494862,2138.0580555555557,233,233,274.05805555555554,1.176214830710539
633,6.31840539284054,0.32246424810350416,1510.098888888889,239,0,0.0,0.0
634,6.005806030389364,0.29330447617307753,1405.358611111111,234,0,0.0,0.0
635,8.388885357815443,0.31006080887715876,1979.7769444444446,236,213,94.76472222222223,0.40154543314500946
636,7.376378019323671,0.2870794527512784,1696.5669444444445,230,3,0.4358333333333331,0.001894927536231883
637,7.671983151183971,0.28588784692004654,1871.963888888889,244,32,3.9391666666666616,0.01614412568306009
638,8.591818287037036,0.29542823088134595,2062.0363888888887,240,237,142.12833333333333,0.5922013888888888
639,7.271392419962335,0.3082546323439865,1716.048611111111,236,1,0.01249999999999929,5.2966101694912244e-05
640,7.370457175925925,0.2804799351805654,1768.9097222222222,240,3,0.4975000000000005,0.0020729166666666687
641,6.5930100373482725,0.32300922500259205,1569.1363888888889,238,0,0.0,0.0
642,6.701772197962154,0.3240266064239044,1534.7058333333334,229,0,0.0,0.0
643,6.086726108824874,0.28009496262988637,1479.0744444444445,243,0,0.0,0.0
644,6.085262855831037,0.2948190757969787,1472.6336111111111,242,0,0.0,0.0
645,7.984060846560846,0.2996556265510158,1844.3180555555555,231,102,25.72638888888889,0.11136964886964888
646,8.795437641723355,0.2993021243094545,2154.882222222222,245,245,194.88222222222223,0.7954376417233561
647,6.1804967727063165,0.2847470993013426,1489.4997222222223,241,0,0.0,0.0
648,6.917482492997199,0.30481240129187553,1646.3608333333334,238,0,0.0,0.0
649,5.984335901027078,0.29613731999661985,1424.2719444444444,238,0,0.0,0.0
650,7.0229673342870775,0.2802124780691711,1636.351388888889,233,0,0.0,0.0
651,11.030960351377018,0.31508124908982826,2581.244722222222,234,234,709.2447222222222,3.030960351377018
652,10.783780400572246,0.2837746716834823,2512.6208333333334,233,233,648.6208333333334,2.783780400572246
653,7.485170093000489,0.30620251628301115,1699.1336111111111,227,10,1.3272222222222219,0.005846793930494369
654,9.204768897996358,0.3058213979009534,2245.9636111111113,244,244,293.9636111111111,1.204768897996357
655,8.687972789115646,0.3031586123089156,2128.5533333333333,245,242,168.73916666666668,0.6887312925170068
656,9.878690476190476,0.31501982847413984,2281.9775,231,231,433.9775,1.8786904761904764
657,9.622883101851851,0.3255076828486855,2309.4919444444445,240,240,389.4919444444444,1.6228831018518517
658,7.5946807284462885,0.2742722100116468,1830.3180555555555,241,20,2.275833333333333,0.009443291839557399
659,6.90110177404295,0.2849387675104347,1642.4622222222222,238,0,0.0,0.0
660,8.918751157407407,0.2799421501707471,2140.5002777777777,240,240,220.50027777777777,0.9187511574074073
661,10.986178861788618,0.3128783108763047,2702.6,246,246,734.6,2.986178861788618
662,6.592285137701804,0.3074898517673869,1542.5947222222221,234,0,0.0,0.0
663,6.795719907407407,0.3192208139179256,1630.9727777777778,240,0,0.0,0.0
664,10.374410628019323,0.2656151919515585,2386.1144444444444,230,230,546.1144444444444,2.3744106280193233
665,7.808195035460993,0.3102481187745837,1834.9258333333332,235,64,12.088611111111105,0.051440898345153634
666,7.497001182033097,0.2909915162082766,1761.7952777777778,235,9,0.9822222222222248,0.0041796690307328715
667,10.482086720867208,0.3115732847558696,2578.5933333333332,246,246,610.5933333333334,2.482086720867209
668,9.421422127255461,0.3051313419801789,2204.612777777778,234,234,332.61277777777775,1.4214221272554606
669,6.4132996632996635,0.31022692604090313,1481.4722222222222,231,0,0.0,0.0
670,10.608310841205578,0.3203780661710102,2620.2527777777777,247,247,644.2527777777777,2.608310841205578
671,5.981031411157994,0.300074701505351,1417.5044444444445,237,0,0.0,0.0
672,9.709561781609196,0.30956996734559916,2252.6183333333333,232,232,396.61833333333334,1.7095617816091955
673,6.9883248423095585,0.3026308116066052,1600.326388888889,229,0,0.0,0.0
674,9.513817167577413,0.3101105998885549,2321.3713888888888,244,244,369.3713888888889,1.5138171675774135
675,8.406775878442545,0.2880670579759779,1967.1855555555555,234,220,97.69749999999999,0.41751068376068373
676,6.7996697663328565,0.3004150268906125,1584.3230555555556,233,0,0.0,0.0
677,7.983291427203065,0.3093235757934656,1852.1236111111111,232,116,26.933888888888887,0.11609434865900382
678,6.805245961820852,0.30595668283682775,1544.7908333333332,227,0,0.0,0.0
679,6.02348317196865,0.3146819892087994,1451.6594444444445,241,0,0.0,0.0
680,8.390134335154826,0.2979956417835359,2047.1927777777778,244,220,98.95750000000001,0.405563524590164
681,6.035505604288499,0.2942624990981356,1376.0952777777777,228,0,0.0,0.0
682,6.4912324929972,0.296403375895406,1544.9133333333334,238,0,0.0,0.0
683,7.722481634527089,0.3235510572690603,1868.8405555555555,242,47,8.281388888888884,0.034220615243342495
684,6.226381856540084,0.28774653372104836,1475.6525,237,0,0.0,0.0
685,6.7228310185185185,0.2914522297232308,1613.4794444444444,240,0,0.0,0.0
686,7.708216807909604,0.31376441990747594,1819.1391666666666,236,35,6.57944444444445,0.027879001883239194
687,8.013723628691983,0.30461865710874875,1899.2525,237,118,30.928888888888885,0.1305016408813877
688,10.404741297091082,0.2976595554006267,2424.304722222222,233,233,560.3047222222223,2.404741297091083
689,9.801315667131567,0.3180168800021327,2342.5144444444445,239,239,430.51444444444445,1.8013156671315667
690,9.974500466853408,0.3085045637741011,2373.931111111111,238,238,469.93111111111114,1.974500466853408
691,10.40651183970856,0.31698114493523094,2539.188888888889,244,244,587.1888888888889,2.406511839708561
692,6.005927823315118,0.2755860993044753,1465.4463888888888,244,0,0.0,0.0
693,10.098737922705315,0.2992448935055683,2322.7097222222224,230,230,482.70972222222224,2.0987379227053142
694,7.8250969827586205,0.28537519402144446,1815.4225,232,60,11.51,0.04961206896551724
695,9.078821513002364,0.2882827103557028,2133.5230555555554,235,235,253.52305555555557,1.0788215130023642
696,5.984569383794274,0.2912470530436285,1370.4663888888888,229,0,0.0,0.0
697,9.682367503486752,0.31590162719007375,2314.0858333333335,239,239,402.08583333333337,1.6823675034867505
698,6.600917397660819,0.28730173461046626,1505.0091666666667,228,0,0.0,0.0
699,8.004705459770115,0.2969332899705562,1857.0916666666667,232,114,28.592222222222215,0.12324233716475093
700,7.306210648148149,0.3057374195601433,1753.4905555555556,240,2,0.12444444444444436,0.0005185185185185182
701,7.377629009762901,0.3057380966540198,1763.2533333333333,239,4,0.7788888888888881,0.0032589493258949292
702,5.978105646630237,0.3086215405095134,1458.6577777777777,244,0,0.0,0.0
703,7.670687943262411,0.2897745690708252,1802.6116666666667,235,29,4.784999999999997,0.02036170212765956
704,9.504919278252613,0.2773586252475139,2224.1511111111113,234,234,352.1511111111111,1.5049192782526115
705,9.523341503267975,0.3233995603182951,2266.555277777778,238,238,362.5552777777778,1.523341503267974
706,6.590448898265354,0.2960583037475738,1561.9363888888888,237,0,0.0,0.0
707,7.251989325570111,0.3048559891257342,1660.7055555555555,229,1,0.14222222222222136,0.0006210577389616654
708,6.313608663729809,0.32164791748010274,1433.1891666666668,227,0,0.0,0.0
709,8.50975982532751,0.2872556940090542,1948.735,229,220,117.64305555555556,0.5137251334303736
710,6.106740984405459,0.3376420912735576,1392.3369444444445,228,0,0.0,0.0
711,6.106379392212726,0.2994787169339277,1428.8927777777778,234,0,0.0,0.0
712,7.624390495867768,0.2933159825539797,1845.1025,242,31,3.740555555555554,0.015456841138659314
713,7.117143189214319,0.29579476974353425,1700.9972222222223,239,0,0.0,0.0
714,7.469346549192364,0.2827998548126143,1695.5416666666667,227,6,1.0855555555555565,0.004782183064121395
715,7.890327868852459,0.30761801133668504,1925.24,244,87,17.810555555555553,0.07299408014571948
716,7.175936438622028,0.28641942656203623,1643.2894444444444,229,1,0.20361111111111185,0.000889131489568174
717,7.3589580403188,0.2689925056335587,1744.0730555555556,237,2,0.22361111111110965,0.0009435067979371715
718,8.709841106538638,0.29742372114808924,2116.491388888889,243,240,172.8375,0.7112654320987655
719,10.396509456264775,0.3172428737685713,2443.179722222222,235,235,563.1797222222223,2.3965094562647757
720,6.400724121557455,0.30949576052757194,1497.7694444444444,234,0,0.0,0.0
721,6.503203860640301,0.29550456638636285,1534.756111111111,236,0,0.0,0.0
722,7.227850189933523,0.2916582083715141,1691.3169444444445,234,0,0.0,0.0
723,7.686837068160598,0.29939252061425103,1829.4672222222223,238,32,5.8516666666666595,0.024586834733893528
724,9.13640848317197,0.28898060543334914,2201.8744444444446,241,241,273.87444444444446,1.1364084831719687
725,6.3929461651917405,0.2986539406272246,1444.8058333333333,226,0,0.0,0.0
726,7.911889604196471,0.2749801715286896,1843.4702777777777,233,83,15.95416666666667,0.06847281831187411
727,6.7222815764482435,0.3197001999731923,1573.013888888889,234,0,0.0,0.0
728,10.895542770804276,0.30648410737041315,2604.034722222222,239,239,692.0347222222222,2.8955427708042767
729,10.252200854700854,0.31654879992488427,2532.293611111111,247,247,556.2936111111111,2.2522008547008547
730,7.1118498301795245,0.2852497036065455,1628.6136111111111,229,0,0.0,0.0
731,10.68077731092437,0.30262261791214584,2542.025,238,238,638.025,2.6807773109243698
732,10.397079831932773,0.3200746273201879,2474.505,238,238,570.505,2.397079831932773
733,7.779559027777778,0.3006947055681117,1867.0941666666668,240,55,9.618333333333334,0.04007638888888889
734,10.406151819923371,0.2994449614845118,2414.2272222222223,232,232,558.2272222222222,2.4061518199233713
735,6.613607624360762,0.2846079665097621,1580.6522222222222,239,0,0.0,0.0
736,7.2260580912863075,0.3006591316724796,1741.48,241,1,0.09666666666666579,0.0004011065006915593
737,9.105581340834505,0.2886363610661314,2158.0227777777777,237,237,262.0227777777778,1.1055813408345054
738,9.720646591970121,0.278926064490314,2313.5138888888887,238,238,409.5138888888889,1.7206465919701215
739,10.324486531986532,0.29636985419919043,2384.956388888889,231,231,536.9563888888889,2.324486531986532
740,9.997716689718764,0.2970774695889456,2409.449722222222,241,241,481.4497222222222,1.9977166897187644
741,6.296890123456791,0.3178355984781364,1416.8002777777779,225,0,0.0,0.0
742,6.075256680731364,0.2891185508736602,1439.8358333333333,237,0,0.0,0.0
743,6.478247044917258,0.310123781141816,1522.3880555555556,235,0,0.0,0.0
744,7.522206521739131,0.31590892057242526,1730.1075,230,16,2.116944444444444,0.009204106280193235
745,7.686039855072464,0.2878784265007212,1767.7891666666667,230,30,4.148888888888889,0.01803864734299517
746,7.972668128654971,0.2651663917999689,1817.7683333333334,228,104,21.22638888888889,0.09309819688109162
747,6.805875788452207,0.31500852473901697,1558.5455555555554,229,0,0.0,0.0
748,6.217927616413093,0.2980489043666079,1498.5205555555556,241,0,0.0,0.0
749,7.083067226890757,0.294760753230028,1685.77,238,0,0.0,0.0
750,8.584576661814653,0.27629552205418795,1965.8680555555557,229,224,134.05666666666667,0.5854002911208152
751,6.19813768115942,0.30795891078168414,1425.5716666666667,230,0,0.0,0.0
752,10.612399503161699,0.2814008419722476,2610.650277777778,246,246,642.6502777777778,2.6123995031616984
753,7.483309489747258,0.2871540945542725,1743.611111111111,233,5,0.8708333333333336,0.0037374821173104446
754,9.401894586894588,0.31284083223416753,2200.0433333333335,234,234,328.04333333333335,1.401894586894587
755,7.30347337962963,0.2922622662844305,1752.8336111111112,240,2,0.12166666666666615,0.0005069444444444422
756,7.538799319727891,0.29914302263860754,1847.0058333333334,245,11,1.3324999999999996,0.00543877551020408
757,7.2914336158192095,0.28643915521093666,1720.7783333333334,236,2,0.038055555555557063,0.0001612523540489706
758,7.603156676413255,0.3019946970154307,1733.5197222222223,228,19,3.7694444444444404,0.01653265107212474
759,8.038707264957264,0.2955330987959746,1881.0575,234,123,32.73805555555554,0.13990622032288694
760,7.189699359853681,0.28955149030844163,1747.0969444444445,243,0,0.0,0.0
761,6.329309056956116,0.3098222727394754,1506.3755555555556,238,0,0.0,0.0
762,7.316132653061225,0.2938608654780403,1792.4525,245,1,0.1775000000000002,0.0007244897959183682
763,7.789321378340365,0.28922970493592487,1846.0691666666667,237,52,9.909166666666664,0.04181082981715892
764,7.221421706516643,0.28700528930014035,1711.4769444444444,237,0,0.0,0.0
765,7.603537195994278,0.30295352463713016,1771.6241666666667,233,24,3.388333333333332,0.014542203147353355
766,6.623406369731801,0.2974854797867591,1536.6302777777778,232,0,0.0,0.0
767,6.299673812816966,0.2898913588942929,1518.221388888889,241,0,0.0,0.0
768,9.67537900188324,0.30407917373560744,2283.3894444444445,236,236,395.38944444444445,1.6753790018832393
769,7.485165260196905,0.27132918604594874,1773.9841666666666,237,9,1.0974999999999984,0.004630801687763707
770,6.1018795888399415,0.3157119467449319,1385.1266666666668,227,0,0.0,0.0
771,10.499181527206218,0.27516794427501856,2551.301111111111,243,243,607.3011111111111,2.499181527206219
772,6.390747584541063,0.3025085299349352,1469.8719444444444,230,0,0.0,0.0
773,6.676340479483633,0.3154102229761683,1608.9980555555555,241,0,0.0,0.0
774,6.667140522875817,0.31548462951019085,1586.7794444444444,238,0,0.0,0.0
775,9.4125971650663,0.27222198402585224,2287.261111111111,243,243,343.2611111111111,1.412597165066301
776,6.8077704997574,0.3039072700088171,1558.9794444444444,229,0,0.0,0.0
777,10.50107328605201,0.29866845208113746,2467.7522222222224,235,235,587.7522222222223,2.5010732860520095
778,6.649557522123893,0.3007804620209962,1502.8,226,0,0.0,0.0
779,10.30844421582076,0.282767192333455,2504.9519444444445,243,243,560.9519444444444,2.3084442158207588
780,10.611550332383665,0.30324807450323976,2483.1027777777776,234,234,611.1027777777778,2.6115503323836657
781,7.119044917257683,0.28590856305095125,1672.9755555555555,235,0,0.0,0.0
782,7.405662393162393,0.3103327659829946,1732.925,234,8,0.6466666666666665,0.002763532763532763
783,8.033875114784205,0.296876706034995,1944.1977777777777,242,138,32.63055555555555,0.13483700642791552
784,6.488941344778255,0.30216618721680427,1511.9233333333334,233,0,0.0,0.0
785,6.603619565217391,0.3262661655095314,1518.8325,230,0,0.0,0.0
786,6.909737654320987,0.3171709211028731,1616.878611111111,234,0,0.0,0.0
787,6.783873905025358,0.31319617839441316,1634.913611111111,241,0,0.0,0.0
788,6.513810185185185,0.29864608994386477,1563.3144444444445,240,0,0.0,0.0
789,6.923727231329691,0.29689113567316133,1689.3894444444445,244,0,0.0,0.0
790,7.28843487394958,0.299889225045243,1734.6475,238,5,0.5238888888888891,0.0022012138188608785
791,6.880241290018832,0.31280281725854897,1623.7369444444444,236,0,0.0,0.0
792,6.058786610878661,0.3394523820048968,1448.05,239,0,0.0,0.0
793,7.300039158100832,0.3005054417629159,1657.108888888889,227,0,0.0,0.0
794,7.579750712250712,0.2749960329878062,1773.6616666666666,234,16,1.6155555555555559,0.006904083570750239
795,6.094781400966184,0.3153976283541087,1401.7997222222223,230,0,0.0,0.0
796,7.580286231884059,0.3115790298704398,1743.4658333333334,230,19,3.311388888888887,0.014397342995169074
797,6.893671139359698,0.34029475761119415,1626.9063888888888,236,0,0.0,0.0
798,6.305397865114022,0.2960083016114346,1443.9361111111111,229,0,0.0,0.0
799,6.538028233151183,0.3073321556831916,1595.2788888888888,244,0,0.0,0.0
800,7.796020804755372,0.2917263425093958,1894.4330555555555,243,60,9.747499999999995,0.040113168724279814
801,8.512823691460056,0.30292684870457975,2060.1033333333335,242,234,125.15472222222222,0.5171682736455464
802,6.602291972589329,0.3087925740804499,1498.7202777777777,227,0,0.0,0.0
803,8.521810920362423,0.2927478899696809,1985.5819444444444,233,226,122.12138888888889,0.5241261325703386
804,7.350506741050674,0.28403783213791256,1756.7711111111112,239,4,0.21805555555555678,0.0009123663412366393
805,10.292641746684955,0.3165018947317312,2501.1119444444444,243,243,557.1119444444445,2.2926417466849567
806,7.0301909007773205,0.311679134227823,1708.336388888889,243,0,0.0,0.0
807,6.101496786042241,0.31624995203179196,1476.5622222222223,242,0,0.0,0.0
808,10.69115721040189,0.27498708717156956,2512.4219444444443,235,235,632.4219444444444,2.691157210401891
809,7.898539389799636,0.30264058545423606,1927.243611111111,244,89,19.51194444444444,0.07996698542805097
810,10.849712962962963,0.28209969133389867,2603.931111111111,240,240,683.9311111111111,2.849712962962963
811,7.588862704918032,0.30101455423364204,1851.6825,244,24,2.400555555555556,0.00983834244080146
812,6.122644675925926,0.30294391578101176,1469.4347222222223,240,0,0.0,0.0
813,6.962416789035732,0.30192955665641513,1580.4686111111112,227,0,0.0,0.0
814,6.400011921793038,0.29507765849568285,1491.2027777777778,233,0,0.0,0.0
815,7.121506147540984,0.28703630001260083,1737.6475,244,0,0.0,0.0
816,5.973506038647343,0.30476988891456114,1373.9063888888888,230,0,0.0,0.0
817,8.459304954304955,0.3016647025701609,1954.0994444444445,231,219,107.46416666666669,0.4652128427128428
818,7.424210832171083,0.288677761431214,1774.3863888888889,239,9,0.9663888888888881,0.004043468154346812
819,7.000416666666667,0.27523883918767456,1596.095,228,0,0.0,0.0
820,6.523200783771323,0.30779044220985996,1572.0913888888888,241,0,0.0,0.0
821,7.881761280931587,0.29113112640557953,1804.9233333333334,229,78,15.623611111111117,0.06822537603105291
822,7.125110867446394,0.32609435043361784,1624.5252777777778,228,0,0.0,0.0
823,7.023544260027663,0.30434039730380164,1692.6741666666667,241,0,0.0,0.0
824,6.203768801552644,0.29417451962999347,1420.6630555555555,229,0,0.0,0.0
825,7.709598765432099,0.31761458331058884,1804.046111111111,234,40,6.9705555555555545,0.02978869895536562
826,7.620850241545894,0.29633443068993875,1752.7955555555557,230,22,3.721388888888887,0.01617995169082125
827,10.289966761633428,0.32097258147479435,2407.8522222222223,234,234,535.8522222222223,2.2899667616334285
828,6.3646038647343,0.3016138295109019,1463.858888888889,230,0,0.0,0.0
829,9.983714689265538,0.31653452781313735,2356.1566666666668,236,236,468.15666666666664,1.9837146892655366
830,10.494251676245211,0.34375419173405514,2434.666388888889,232,232,578.666388888889,2.494251676245211
831,6.595753472222222,0.33030090865928746,1582.9808333333333,240,0,0.0,0.0
832,8.006495911495911,0.31815869407080677,1849.5005555555556,231,123,30.23638888888889,0.1308934583934584
833,6.202246732026144,0.30413036716988107,1476.1347222222223,238,0,0.0,0.0
834,7.208550309966619,0.2913996347836013,1679.5922222222223,233,0,0.0,0.0
835,6.04475360297536,0.29208912756921196,1444.6961111111111,239,0,0.0,0.0
836,8.067896174863387,0.3068502942915054,1968.5666666666666,244,142,39.6663888888889,0.16256716757741355
837,6.323114997713763,0.3098892663679957,1536.5169444444443,243,0,0.0,0.0
838,10.617287649219467,0.2832164088413125,2569.383611111111,242,242,633.3836111111111,2.6172876492194677
839,8.432153916211293,0.3118242097207439,2057.4455555555555,244,226,108.06722222222221,0.4428984517304189
840,6.096182277318641,0.28336879412000826,1475.276111111111,242,0,0.0,0.0
841,8.382793847566575,0.3037008229222573,2028.6361111111112,242,221,95.98805555555555,0.3966448576675849
842,6.594626113455227,0.3094185116429164,1562.9263888888888,237,0,0.0,0.0
843,7.77234075670498,0.3157456209294859,1803.1830555555555,232,55,10.541388888888886,0.04543702107279692
844,7.27428999538958,0.32696915789224273,1753.1038888888888,241,3,0.36916666666666664,0.001531811894882434
845,9.089532103825137,0.30466294816395384,2217.8458333333333,244,244,265.8458333333333,1.0895321038251364
846,7.859650726676043,0.2984643550049743,1862.7372222222223,237,80,14.364722222222223,0.06061064228785748
847,7.7590975103734445,0.3034917492352275,1869.9425,241,52,8.059999999999999,0.03344398340248962
848,7.108776115859449,0.2896592924565695,1663.453611111111,234,0,0.0,0.0
849,7.376322173702086,0.2948922675544306,1689.1777777777777,229,4,0.44055555555555515,0.001923823386705481
850,6.928822640632264,0.2856009108754809,1655.9886111111111,239,0,0.0,0.0
851,6.80815801457195,0.28574209692378516,1661.1905555555556,244,0,0.0,0.0
852,6.500898903195041,0.2887963789680736,1514.7094444444444,233,0,0.0,0.0
853,9.684859913793103,0.3034836813996842,2246.8875,232,232,390.8875,1.6848599137931033
854,6.5080817395264114,0.2984717499112552,1587.9719444444445,244,0,0.0,0.0
855,7.6001531778692275,0.2952998084544132,1846.8372222222222,243,22,2.6336111111111116,0.01083790580704161
856,7.381282051282051,0.29306089623547393,1727.22,234,4,0.6486111111111104,0.0027718423551756854
857,7.112005507662835,0.3195008356174285,1649.9852777777778,232,2,0.22500000000000142,0.0009698275862069027
858,7.422164109716411,0.2763823725353972,1773.8972222222221,239,4,0.4172222222222217,0.0017456996745699653
859,6.372202041785375,0.31114911470239964,1491.0952777777777,234,0,0.0,0.0
860,6.133991228070175,0.31760352686364335,1398.55,228,0,0.0,0.0
